volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
3.791070000000000000e+08,1.404100000000000000e+04,1.380952380952380931e+00,1.114907441660761833e-03,8.979546292690987457e+02,6.057707338642760533e+02
1.752030000000000000e+08,6.489000000000000000e+03,1.785714285714285809e+00,6.664362153969705105e-04,6.942474693304277480e+02,6.277337090151393113e+02
5.300100000000000000e+07,1.963000000000000000e+03,4.799999999999999822e+00,3.003218735102564096e-04,4.660456733858882217e+02,3.830084288276559619e+02
4.467690000000000000e+08,1.654700000000000000e+04,1.239999999999999991e+00,1.243902370333671570e-03,9.484799096332959607e+02,7.443833031877220492e+02
2.958120000000000000e+08,1.095600000000000000e+04,1.285714285714285809e+00,9.449484641663730145e-04,8.266830919457137270e+02,6.954975724476928463e+02
3.166290000000000000e+08,1.172700000000000000e+04,1.083333333333333259e+00,9.887763299047946930e-04,8.456370885920383671e+02,7.564041543822509084e+02
3.677670000000000000e+08,1.362100000000000000e+04,1.166666666666666741e+00,1.092561986297369003e-03,8.889105178439400561e+02,5.977966822924627195e+02
4.215510000000000000e+08,1.561300000000000000e+04,1.250000000000000000e+00,1.196642289869487286e-03,9.302874607516268952e+02,6.633440314676811340e+02
3.667680000000000000e+08,1.358400000000000000e+04,1.083333333333333259e+00,1.090582576580345631e-03,8.881049109469192899e+02,6.528443728914633084e+02
3.380940000000000000e+08,1.252200000000000000e+04,1.130434782608695565e+00,1.032973639667034149e-03,8.643300529233628140e+02,6.980829508847258467e+02
6.107670000000000000e+08,2.262100000000000000e+04,1.461538461538461453e+00,1.532196998596191406e-03,1.052670164080464247e+03,6.972885590399893090e+02
2.378160000000000000e+08,8.808000000000000000e+03,1.199999999999999956e+00,8.170054643414914608e-04,7.686833649232709149e+02,6.104466709186715434e+02
1.891620000000000000e+08,7.006000000000000000e+03,1.352941176470588314e+00,7.013802533037960529e-04,7.122160530719431790e+02,6.502432039034518994e+02
6.916590000000000000e+08,2.561700000000000000e+04,1.639999999999999902e+00,1.664660172536969185e-03,1.097230328398835127e+03,6.586099322087197834e+02
1.898640000000000000e+08,7.032000000000000000e+03,1.105263157894736947e+00,7.031143759377300739e-04,7.130960015709331401e+02,5.432533186026366820e+02
1.705050000000000000e+08,6.315000000000000000e+03,1.800000000000000044e+00,6.544688949361443520e-04,6.879858386632724887e+02,6.225298560925128868e+02
7.808400000000000000e+07,2.892000000000000000e+03,1.916666666666666741e+00,3.888412029482424259e-04,5.302994094608159230e+02,5.624047627730784598e+02
1.043550000000000000e+08,3.865000000000000000e+03,1.538461538461538547e+00,4.717802512459456921e-04,5.841237706761321533e+02,6.902134714085400446e+02
5.738580000000000000e+08,2.125400000000000000e+04,1.103448275862068950e+00,1.469830283895134926e-03,1.031023599257596970e+03,5.897150701280971816e+02
2.151360000000000000e+08,7.968000000000000000e+03,1.250000000000000000e+00,7.641987176612019539e-04,7.434267019306737438e+02,7.411449828276631706e+02
2.842830000000000000e+08,1.052900000000000000e+04,1.043478260869565188e+00,9.202337823808193207e-04,8.158007292090038618e+02,6.856305267902256446e+02
1.404270000000000000e+08,5.201000000000000000e+03,1.785714285714285809e+00,5.750399432145059109e-04,6.448875587283831692e+02,3.830084288276559619e+02
1.312740000000000000e+08,4.862000000000000000e+03,6.500000000000000000e+00,5.497729289345443249e-04,6.305604083720397739e+02,4.744977908809693758e+02
5.152680000000000000e+08,1.908400000000000000e+04,1.153846153846153744e+00,1.368000870570540428e-03,9.946680847422246643e+02,7.981847204446991100e+02
2.190780000000000000e+08,8.114000000000000000e+03,1.555555555555555580e+00,7.735055405646562576e-04,7.479399226059731518e+02,6.152954599911726064e+02
4.540590000000000000e+08,1.681700000000000000e+04,1.772727272727272707e+00,1.257397001609206200e-03,9.536109340258578868e+02,7.195398126605255129e+02
1.890540000000000000e+08,7.002000000000000000e+03,1.470588235294117752e+00,7.011132547631859779e-04,7.120804832479634570e+02,6.686325200690336032e+02
2.914380000000000000e+08,1.079400000000000000e+04,1.333333333333333259e+00,9.356103255413472652e-04,8.225882819146927432e+02,7.072888593383222542e+02
2.396250000000000000e+08,8.875000000000000000e+03,1.095238095238095344e+00,8.211433887481689453e-04,7.706274970738244292e+02,6.524796026034463239e+02
2.262600000000000000e+08,8.380000000000000000e+03,1.149999999999999911e+00,7.903196383267641068e-04,7.560254003389626405e+02,6.225298560925128868e+02
4.874310000000000000e+08,1.805300000000000000e+04,1.909090909090909172e+00,1.318276044912636280e-03,9.764233908356974325e+02,6.705311279372094759e+02
2.489400000000000000e+08,9.220000000000000000e+03,1.687500000000000000e+00,8.422881946898996830e-04,7.804864259350306384e+02,6.236514878308445304e+02
3.746520000000000000e+08,1.387600000000000000e+04,2.250000000000000000e+00,1.106155803427100182e-03,8.944233826800523275e+02,6.095385754777845477e+02
4.365900000000000000e+07,1.617000000000000000e+03,1.500000000000000000e+00,2.639044832903891802e-04,4.368762012590731842e+02,6.284759826443844304e+02
1.480410000000000000e+08,5.483000000000000000e+03,1.800000000000000044e+00,5.956423701718449593e-04,6.563383726485349143e+02,6.156957191793565016e+02
1.047600000000000000e+07,3.880000000000000000e+02,5.000000000000000000e+00,1.019047849695198238e-04,2.714765298274246561e+02,3.792734971615877271e+02
5.451300000000000000e+07,2.019000000000000000e+03,3.666666666666666519e+00,3.060067247133702040e-04,4.704359331781658398e+02,4.610695007219905506e+02
1.550070000000000000e+08,5.741000000000000000e+03,1.375000000000000000e+00,6.141839548945426941e-04,6.664755620428215934e+02,4.610695007219905506e+02
1.041930000000000000e+08,3.859000000000000000e+03,2.555555555555555358e+00,4.712918889708817005e-04,5.838213508598831822e+02,6.633440314676811340e+02
1.959930000000000000e+08,7.259000000000000000e+03,2.000000000000000000e+00,7.181656546890735626e-04,7.206880364453709262e+02,5.892396654502217643e+02
2.316060000000000000e+08,8.578000000000000000e+03,1.250000000000000000e+00,8.027200819924473763e-04,7.619334870040718215e+02,5.530679584688373325e+02
1.946700000000000000e+07,7.210000000000000000e+02,1.100000000000000000e+01,1.540270313853397965e-04,3.337593714429384022e+02,5.897150701280971816e+02
2.003670000000000000e+08,7.421000000000000000e+03,1.411764705882353033e+00,7.288111955858767033e-04,7.260098692774104165e+02,5.625234099490784274e+02
5.581440000000000000e+08,2.067200000000000000e+04,1.583333333333333259e+00,1.442874083295464516e-03,1.021525501103693500e+03,7.706388921003451742e+02
1.008990000000000000e+08,3.737000000000000000e+03,2.181818181818181657e+00,4.613056953530758619e-04,5.776029640803660641e+02,5.432533186026366820e+02
2.388690000000000000e+08,8.847000000000000000e+03,1.190476190476190466e+00,8.194153779186308384e-04,7.698162181375087130e+02,6.820796546899659916e+02
2.343060000000000000e+08,8.678000000000000000e+03,1.250000000000000000e+00,8.089465554803609848e-04,7.648828602465324593e+02,6.892478672297672802e+02
3.481650000000000000e+08,1.289500000000000000e+04,1.208333333333333259e+00,1.053386251442134380e-03,8.728283208190074447e+02,6.745133136420824940e+02
9.452700000000000000e+07,3.501000000000000000e+03,1.266666666666666607e+00,4.416736774146556854e-04,5.651786540969205817e+02,6.914968683976778721e+02
1.198530000000000000e+08,4.439000000000000000e+03,1.466666666666666563e+00,5.174044636078178883e-04,6.117163600238604886e+02,4.546719070417863122e+02
3.323160000000000000e+08,1.230800000000000000e+04,1.550000000000000044e+00,1.021170872263610363e-03,8.593779568973964160e+02,6.236514878308445304e+02
1.389960000000000000e+08,5.148000000000000000e+03,1.571428571428571397e+00,5.711267003789544106e-04,6.426895326337360075e+02,6.528443728914633084e+02
8.837100000000000000e+07,3.273000000000000000e+03,1.133333333333333304e+00,4.222834832035005093e-04,5.526332979895537392e+02,4.436314091894527110e+02
2.335770000000000000e+08,8.651000000000000000e+03,1.045454545454545414e+00,8.072677883319556713e-04,7.640887720366766871e+02,6.879019156268444704e+02
3.015360000000000000e+08,1.116800000000000000e+04,1.181818181818181879e+00,9.570993133820593357e-04,8.319812055828925850e+02,6.791877108006709705e+02
2.556090000000000000e+08,9.467000000000000000e+03,1.090909090909090828e+00,8.572648512199521065e-04,7.873947346646444885e+02,5.527899836649215786e+02
1.180980000000000000e+08,4.374000000000000000e+03,1.615384615384615419e+00,5.123412120155990124e-04,6.087158919648861684e+02,6.057707338642760533e+02
4.652100000000000000e+07,1.723000000000000000e+03,1.272727272727272707e+00,2.753152512013912201e-04,4.462211383180809321e+02,5.301996908366083971e+02
5.729400000000000000e+07,2.122000000000000000e+03,1.454545454545454586e+00,3.163275541737675667e-04,4.783034430518007412e+02,5.410899077395661152e+02
2.059560000000000000e+08,7.628000000000000000e+03,1.333333333333333259e+00,7.423018105328083038e-04,7.326984543923933870e+02,6.684991894787804085e+02
8.766900000000000000e+07,3.247000000000000000e+03,1.199999999999999956e+00,4.200441471766680479e-04,5.511660730984713155e+02,5.739180403873117484e+02
1.824390000000000000e+08,6.757000000000000000e+03,1.785714285714285809e+00,6.846616743132472038e-04,7.036764557646604317e+02,6.337280931659049656e+02
4.970700000000000000e+07,1.841000000000000000e+03,1.899999999999999911e+00,2.877459919545799494e-04,4.561835740615879899e+02,5.527899836649215786e+02
1.732050000000000000e+08,6.415000000000000000e+03,1.222222222222222321e+00,6.613598670810461044e-04,6.915983272492630931e+02,5.922172325201881904e+02
1.158030000000000000e+08,4.289000000000000000e+03,1.692307692307692291e+00,5.056819645687937737e-04,6.047470094000310610e+02,4.744977908809693758e+02
1.658070000000000000e+08,6.141000000000000000e+03,1.352941176470588314e+00,6.423910381272435188e-04,6.816081056692949005e+02,6.463135298457252702e+02
2.138130000000000000e+08,7.919000000000000000e+03,1.736842105263157965e+00,7.610624888911843300e-04,7.418996421542886992e+02,6.152954599911726064e+02
1.975860000000000000e+08,7.318000000000000000e+03,1.315789473684210620e+00,7.220518309623003006e-04,7.226353162046301577e+02,7.229937580463628137e+02
4.077000000000000000e+07,1.510000000000000000e+03,1.666666666666666741e+00,2.521301212254911661e-04,4.270191611280599204e+02,3.792734971615877271e+02
1.545210000000000000e+08,5.723000000000000000e+03,1.312500000000000000e+00,6.128994864411652088e-04,6.657782898036321058e+02,6.246212505394503296e+02
3.439800000000000000e+07,1.274000000000000000e+03,1.750000000000000000e+00,2.251229161629453301e-04,4.035012241357477478e+02,5.625234099490784274e+02
6.741900000000000000e+07,2.497000000000000000e+03,1.416666666666666741e+00,3.525757638271898031e-04,5.049649425714113704e+02,5.301996908366083971e+02
7.722000000000000000e+06,2.860000000000000000e+02,8.000000000000000000e+00,8.315418381243944168e-05,2.452319538485940313e+02,4.546719070417863122e+02
3.065040000000000000e+08,1.135200000000000000e+04,1.227272727272727293e+00,9.675833280198276043e-04,8.365254818300211355e+02,6.254759958193462808e+02
1.769310000000000000e+08,6.553000000000000000e+03,1.294117647058823595e+00,6.708110449835658073e-04,6.965224248157975353e+02,6.223313058370242743e+02
8.348400000000000000e+07,3.092000000000000000e+03,1.066666666666666652e+00,4.065678804181516171e-04,5.422524742836252472e+02,5.525424453259030315e+02
1.439100000000000000e+08,5.330000000000000000e+03,1.466666666666666563e+00,5.845095147378742695e-04,6.501757744144910021e+02,5.410899077395661152e+02
3.294000000000000000e+07,1.220000000000000000e+03,1.777777777777777679e+00,2.187157078878954053e-04,3.977177655830752201e+02,5.763862019139967288e+02
4.428000000000000000e+07,1.640000000000000000e+03,1.888888888888888840e+00,2.664010971784591675e-04,4.389378141953273484e+02,5.530679584688373325e+02
8.121600000000000000e+07,3.008000000000000000e+03,1.909090909090909172e+00,3.991707053501158953e-04,5.372968872923030403e+02,5.305625642215183007e+02
2.535300000000000000e+07,9.390000000000000000e+02,1.199999999999999956e+00,1.836892915889620781e-04,3.644826931279981181e+02,4.542211997579328226e+02
7.398540000000000000e+08,2.740200000000000000e+04,1.241379310344827624e+00,1.741118147037923336e-03,1.122145402867065059e+03,7.542259413284149332e+02
9.455400000000000000e+07,3.502000000000000000e+03,1.750000000000000000e+00,4.417577583808451891e-04,5.652324601381916409e+02,5.782358263266855829e+02
1.198260000000000000e+08,4.438000000000000000e+03,1.428571428571428603e+00,5.173268145881593227e-04,6.116704215767049391e+02,5.782358263266855829e+02
1.166913000000000000e+09,4.321900000000000000e+04,1.171428571428571486e+00,2.359155565500259399e-03,1.306210845125930518e+03,8.876363243466262247e+02
2.845800000000000000e+07,1.054000000000000000e+03,2.333333333333333481e+00,1.983964175451546907e-04,3.787929762962552900e+02,4.542211997579328226e+02
2.902500000000000000e+08,1.075000000000000000e+04,1.421052631578947345e+00,9.330660686828196049e-04,8.214690435850037602e+02,6.846005529463344601e+02
5.341410000000000000e+08,1.978300000000000000e+04,1.230769230769230838e+00,1.401204499416053295e-03,1.006666842930926578e+03,7.347662507210446847e+02
9.993240000000000000e+08,3.701200000000000000e+04,1.151515151515151603e+00,2.127494430169463158e-03,1.240421347490501148e+03,7.964859233994540091e+02
3.276450000000000000e+08,1.213500000000000000e+04,1.130434782608695565e+00,1.011579297482967377e-03,8.553324999549324730e+02,6.191434794055264774e+02
4.949100000000000000e+08,1.833000000000000000e+04,1.545454545454545414e+00,1.331726554781198502e-03,9.813920501136515213e+02,6.952349096505303123e+02
2.598210000000000000e+08,9.623000000000000000e+03,1.315789473684210620e+00,8.666566573083400726e-04,7.916961674395478212e+02,6.922400704646431677e+02
1.972080000000000000e+08,7.304000000000000000e+03,1.444444444444444420e+00,7.211306365206837654e-04,7.221741996515770552e+02,6.620023505826587780e+02
2.354400000000000000e+08,8.720000000000000000e+03,1.047619047619047672e+00,8.115546079352498055e-04,7.661148412116638156e+02,6.492528323235907237e+02
1.774170000000000000e+08,6.571000000000000000e+03,2.500000000000000000e+00,6.720389355905354023e-04,6.971595854926173388e+02,6.141516515275842494e+02
4.313520000000000000e+08,1.597600000000000000e+04,1.250000000000000000e+00,1.215119031257927418e-03,9.374419798976616676e+02,6.967036776006143555e+02
4.766580000000000000e+08,1.765400000000000000e+04,1.074074074074074181e+00,1.298779738135635853e-03,9.691762313457712708e+02,6.579342331699085662e+02
5.222880000000000000e+08,1.934400000000000000e+04,1.107142857142857206e+00,1.380397821776568890e-03,9.991648370339803478e+02,7.421195882297001845e+02
3.078000000000000000e+07,1.140000000000000000e+03,1.399999999999999911e+00,2.090467023663222790e-04,3.888272236915812528e+02,4.436314091894527110e+02
2.302020000000000000e+08,8.526000000000000000e+03,2.000000000000000000e+00,7.994726765900850296e-04,7.603907469635000780e+02,6.451126612562499076e+02
2.623590000000000000e+08,9.717000000000000000e+03,1.399999999999999911e+00,8.722913335077464581e-04,7.942656513152754769e+02,6.895720789519145910e+02
2.275290000000000000e+08,8.427000000000000000e+03,1.149999999999999911e+00,7.932719308882951736e-04,7.574361787653912188e+02,5.972062268688918039e+02
2.436750000000000000e+08,9.025000000000000000e+03,1.444444444444444420e+00,8.303698850795626640e-04,7.749448280363538970e+02,7.113469072032045233e+02
1.525500000000000000e+08,5.650000000000000000e+03,3.222222222222222321e+00,6.076763966120779514e-04,6.629353787599661700e+02,6.579342331699085662e+02
4.246830000000000000e+08,1.572900000000000000e+04,1.454545454545454586e+00,1.202562125399708748e-03,9.325856991496951878e+02,7.414322623950555453e+02
4.418550000000000000e+08,1.636500000000000000e+04,1.320000000000000062e+00,1.234764349646866322e-03,9.449896468947523545e+02,6.895606716700166317e+02
1.410750000000000000e+08,5.225000000000000000e+03,2.454545454545454586e+00,5.768075352534651756e-04,6.458779808009714998e+02,6.279565703490014812e+02
2.626290000000000000e+08,9.727000000000000000e+03,1.315789473684210620e+00,8.728897082619369030e-04,7.945380239066041668e+02,6.437143949830046950e+02
2.369250000000000000e+08,8.775000000000000000e+03,1.263157894736842035e+00,8.149635395966470242e-04,7.677221820389323739e+02,6.170961522293496273e+02
8.302500000000000000e+07,3.075000000000000000e+03,2.200000000000000178e+00,4.050762800034135580e-04,5.412568686243703269e+02,5.893852966591300628e+02
1.646460000000000000e+08,6.098000000000000000e+03,1.277777777777777679e+00,6.393888033926486969e-04,6.800134780515523971e+02,5.991198993374578095e+02
3.710610000000000000e+08,1.374300000000000000e+04,1.217391304347826164e+00,1.099076238460838795e-03,8.915565523162091495e+02,6.569098775194858035e+02
3.188700000000000000e+08,1.181000000000000000e+04,1.649999999999999911e+00,9.934363188222050667e-04,8.476274509238066912e+02,6.892016900324670132e+02
2.015550000000000000e+08,7.465000000000000000e+03,1.411764705882353033e+00,7.316891569644212723e-04,7.274419093107428580e+02,6.243965759410000373e+02
3.571560000000000000e+08,1.322800000000000000e+04,1.166666666666666741e+00,1.071444246917963028e-03,8.802778540040367261e+02,7.548084069184602640e+02
5.583600000000000000e+07,2.068000000000000000e+03,1.307692307692307709e+00,3.109379904344677925e-04,4.742112929070643190e+02,4.869765353489486301e+02
4.335660000000000000e+08,1.605800000000000000e+04,1.199999999999999956e+00,1.219273312017321587e-03,9.390431128224936401e+02,7.515135125487734058e+02
1.301400000000000000e+07,4.820000000000000000e+02,1.050000000000000000e+01,1.177618905785493553e-04,2.918350116952328221e+02,4.110569302670434126e+02
5.915160000000000000e+08,2.190800000000000000e+04,1.500000000000000000e+00,1.499829581007361412e-03,1.041492047193872395e+03,7.284633334654672581e+02
2.582280000000000000e+08,9.564000000000000000e+03,1.388888888888888840e+00,8.631106466054916382e-04,7.900748482930165437e+02,6.279565703490014812e+02
4.052430000000000000e+08,1.500900000000000000e+04,2.055555555555555358e+00,1.165577792562544346e-03,9.181330757825307955e+02,6.351804843047577833e+02
1.531980000000000000e+08,5.674000000000000000e+03,1.375000000000000000e+00,6.093960255384445190e-04,6.638727223608058239e+02,6.141516515275842494e+02
1.297350000000000000e+08,4.805000000000000000e+03,2.166666666666666519e+00,5.454676575027406216e-04,6.280865758434973714e+02,6.170961522293496273e+02
2.758320000000000000e+08,1.021600000000000000e+04,1.250000000000000000e+00,9.019047720357775688e-04,8.076353916276465270e+02,6.720012826995500745e+02
3.071790000000000000e+08,1.137700000000000000e+04,1.523809523809523725e+00,9.690033039078116417e-04,8.371391124319727624e+02,7.209726010561190606e+02
1.697760000000000000e+08,6.288000000000000000e+03,1.562500000000000000e+00,6.526021170429885387e-04,6.870039355611017982e+02,6.811142510183855165e+02
9.863100000000000000e+08,3.653000000000000000e+04,1.517241379310344751e+00,2.108983462676405907e-03,1.235013214969284036e+03,8.014666173404475558e+02
8.685900000000000000e+07,3.217000000000000000e+03,2.000000000000000000e+00,4.174528876319527626e-04,5.494633558129486346e+02,6.191434794055264774e+02
4.794930000000000000e+08,1.775900000000000000e+04,1.434782608695652106e+00,1.303924480453133583e-03,9.710938782757177705e+02,7.848197709732271505e+02
2.020410000000000000e+08,7.483000000000000000e+03,3.299999999999999822e+00,7.328648935072124004e-04,7.280261220442255308e+02,9.521974654850735078e+02
2.571480000000000000e+08,9.524000000000000000e+03,3.181818181818181657e+00,8.607024210505187511e-04,7.889718525152990196e+02,6.683956629162371428e+02
3.564270000000000000e+08,1.320100000000000000e+04,2.312500000000000000e+00,1.069985795766115189e-03,8.796785270401863954e+02,6.362576363704148434e+02
9.128700000000000000e+07,3.381000000000000000e+03,1.769230769230769162e+00,4.315225814934819937e-04,5.586460995366281850e+02,6.440923191050328569e+02
2.631420000000000000e+08,9.746000000000000000e+03,1.368421052631578982e+00,8.740259800106287003e-04,7.950550179721490167e+02,6.246212505394503296e+02
2.005830000000000000e+08,7.429000000000000000e+03,1.300000000000000044e+00,7.293349481187760830e-04,7.262706604162794974e+02,5.914401324235032007e+02
3.129840000000000000e+08,1.159200000000000000e+04,1.181818181818181879e+00,9.811731288209557533e-04,8.423795944848466206e+02,7.119488976429897775e+02
1.259550000000000000e+08,4.665000000000000000e+03,1.399999999999999911e+00,5.348203121684491634e-04,6.219263105163604450e+02,6.565046634949130748e+02
1.820610000000000000e+08,6.743000000000000000e+03,1.157894736842105310e+00,6.837156252004206181e-04,7.031901313573544030e+02,6.565046634949130748e+02
2.745900000000000000e+08,1.017000000000000000e+04,1.090909090909090828e+00,8.991953800432384014e-04,8.064213767260148416e+02,5.893852966591300628e+02
3.346110000000000000e+08,1.239300000000000000e+04,1.428571428571428603e+00,1.025866949930787086e-03,8.613517303829299863e+02,7.096281623255426894e+02
2.095740000000000000e+08,7.762000000000000000e+03,1.947368421052631637e+00,7.509698625653982162e-04,7.369639772357257925e+02,6.095385754777845477e+02
9.597960000000000000e+08,3.554800000000000000e+04,1.642857142857142794e+00,2.071016468107700348e-03,1.223845995404021551e+03,6.683956629162371428e+02
8.891100000000000000e+07,3.293000000000000000e+03,1.384615384615384581e+00,4.240020061843097210e-04,5.537566536532683585e+02,6.505649801234347933e+02
7.796250000000000000e+08,2.887500000000000000e+04,1.739130434782608647e+00,1.802968210540711880e-03,1.141902555600336655e+03,7.808024119124705749e+02
5.364630000000000000e+08,1.986900000000000000e+04,2.045454545454545414e+00,1.405262388288974762e-03,1.008123450472670015e+03,5.015948670757793479e+02
7.403400000000000000e+07,2.742000000000000000e+03,1.000000000000000000e+00,3.752768097911030054e-04,5.209677794434974203e+02,5.525424453259030315e+02
8.213400000000000000e+07,3.042000000000000000e+03,1.357142857142857206e+00,4.021729691885411739e-04,5.393136973431726346e+02,6.506989628941731780e+02
1.867860000000000000e+08,6.918000000000000000e+03,1.411764705882353033e+00,6.954946438781917095e-04,7.092215116061953495e+02,6.376599575887883020e+02
1.539810000000000000e+08,5.703000000000000000e+03,1.312500000000000000e+00,6.114707794040441513e-04,6.650018259936649656e+02,4.110569302670434126e+02
7.893990000000000000e+08,2.923700000000000000e+04,1.300000000000000044e+00,1.818005926907062531e-03,1.146654685089999930e+03,8.826208612760430015e+02
5.637870000000000000e+08,2.088100000000000000e+04,1.521739130434782705e+00,1.452583004720509052e-03,1.024956604884661374e+03,6.907543485754621315e+02
1.915380000000000000e+08,7.094000000000000000e+03,3.777777777777777679e+00,7.072411826811730862e-04,7.151856227461032631e+02,8.014666173404475558e+02
1.072980000000000000e+08,3.974000000000000000e+03,1.399999999999999911e+00,4.806091310456395149e-04,5.895640608189994509e+02,5.560639259181774605e+02
1.730160000000000000e+08,6.408000000000000000e+03,1.294117647058823595e+00,6.608787225559353828e-04,6.913466800552654377e+02,6.440923191050328569e+02
1.838700000000000000e+07,6.810000000000000000e+02,1.050000000000000000e+01,1.482762163504958153e-04,3.274694204917499292e+02,5.015948670757793479e+02
2.958660000000000000e+08,1.095800000000000000e+04,1.300000000000000044e+00,9.450634242966771126e-04,8.267333921035467483e+02,6.207988773321412737e+02
1.726650000000000000e+08,6.395000000000000000e+03,1.166666666666666741e+00,6.599845946766436100e-04,6.908788486261188382e+02,6.050239278672544287e+02
1.249560000000000000e+08,4.628000000000000000e+03,1.000000000000000000e+00,5.319886258803308010e-04,6.202776945663629249e+02,5.874415490732594662e+02
2.012580000000000000e+08,7.454000000000000000e+03,1.199999999999999956e+00,7.309702341444790363e-04,7.270844279717947529e+02,6.637103340314525894e+02
1.257390000000000000e+08,4.657000000000000000e+03,1.117647058823529438e+00,5.342086660675704479e-04,6.215705936671763538e+02,3.830461396026607872e+02
3.672000000000000000e+08,1.360000000000000000e+04,1.347826086956521729e+00,1.091438694857060909e-03,8.884534607907672807e+02,7.989033606427354925e+02
3.375810000000000000e+08,1.250300000000000000e+04,1.380952380952380931e+00,1.031928462907671928e-03,8.638926738035997914e+02,6.663985026495282682e+02
1.654020000000000000e+08,6.126000000000000000e+03,1.611111111111111160e+00,6.413445807993412018e-04,6.810526881273143545e+02,6.132205731591167250e+02
2.587140000000000000e+08,9.582000000000000000e+03,1.529411764705882248e+00,8.641932508908212185e-04,7.905701931552540600e+02,7.941711064380739344e+02
4.389120000000000000e+08,1.625600000000000000e+04,2.600000000000000089e+00,1.229275483638048172e-03,9.428869193422601711e+02,6.946815094381576046e+02
1.392120000000000000e+08,5.156000000000000000e+03,1.375000000000000000e+00,5.717182648368179798e-04,6.430222738439101704e+02,6.907865371098387186e+02
1.976940000000000000e+08,7.322000000000000000e+03,1.157894736842105310e+00,7.223149295896291733e-04,7.227669557587224745e+02,6.132205731591167250e+02
4.550850000000000000e+08,1.685500000000000000e+04,1.636363636363636465e+00,1.259290496818721294e-03,9.543286592565536921e+02,6.965419643494682305e+02
7.848900000000000000e+07,2.907000000000000000e+03,2.000000000000000000e+00,3.901845775544643402e-04,5.312146674201957239e+02,5.819316455502171266e+02
7.515720000000000000e+08,2.783600000000000000e+04,1.481481481481481399e+00,1.759454258717596531e-03,1.128038675329607258e+03,6.983693202067300945e+02
1.016550000000000000e+08,3.765000000000000000e+03,1.357142857142857206e+00,4.636071098502725363e-04,5.790419666456888308e+02,5.937107331476468062e+02
2.662740000000000000e+08,9.862000000000000000e+03,1.136363636363636465e+00,8.809476275928318501e-04,7.981969182369768987e+02,6.722828248434919942e+02
4.914000000000000000e+06,1.820000000000000000e+02,1.500000000000000000e+01,6.152066634967923164e-05,2.109334762116000661e+02,3.830461396026607872e+02
1.740123000000000000e+09,6.444900000000000000e+04,1.378378378378378288e+00,3.079292131587862968e-03,1.492314784735044441e+03,1.011553467093819108e+03
1.197990000000000000e+08,4.437000000000000000e+03,1.466666666666666563e+00,5.172490491531789303e-04,6.116244762282576630e+02,6.863338982034025548e+02
1.964790000000000000e+08,7.277000000000000000e+03,1.263157894736842035e+00,7.193523342721164227e-04,7.212832367460057412e+02,6.668906363696306698e+02
1.284120000000000000e+08,4.756000000000000000e+03,1.176470588235294157e+00,5.417529609985649586e-04,6.259442619549143956e+02,5.976803737095069664e+02
8.586000000000000000e+06,3.180000000000000000e+02,2.100000000000000000e+01,8.924656140152364969e-05,2.540567592617416892e+02,6.207933681355112867e+02
2.135700000000000000e+07,7.910000000000000000e+02,6.666666666666666963e+00,1.638416870264336467e-04,3.442288044119552524e+02,6.626169086799384331e+02
6.307200000000000000e+07,2.336000000000000000e+03,2.333333333333333481e+00,3.372526261955499649e-04,4.938700161874166952e+02,5.622048469070874717e+02
3.626910000000000000e+08,1.343300000000000000e+04,1.500000000000000000e+00,1.082485541701316833e-03,8.848019115015468969e+02,7.420760891518823428e+02
7.157700000000000000e+07,2.651000000000000000e+03,1.615384615384615419e+00,3.669271827675402164e-04,5.151396238640636511e+02,6.089014553194749624e+02
7.371000000000000000e+06,2.730000000000000000e+02,2.100000000000000000e+01,8.061488188104704022e-05,2.414585544507030193e+02,6.362576363704148434e+02
9.841500000000000000e+07,3.645000000000000000e+03,2.555555555555555358e+00,4.537031345535069704e-04,5.728235856914096757e+02,6.741772161011961089e+02
2.050110000000000000e+08,7.593000000000000000e+03,1.277777777777777679e+00,7.400294998660683632e-04,7.315761082919374303e+02,6.812375833577584672e+02
5.745330000000000000e+08,2.127900000000000000e+04,1.250000000000000000e+00,1.470982679165899754e-03,1.031427687749303459e+03,6.674996679906063264e+02
3.005370000000000000e+08,1.113100000000000000e+04,3.818181818181818343e+00,9.549842798151075840e-04,8.310613941356666601e+02,6.763736190143894191e+02
6.671970000000000000e+08,2.471100000000000000e+04,1.750000000000000000e+00,1.625175587832927704e-03,1.084139465562150235e+03,6.503273882957827254e+02
4.002210000000000000e+08,1.482300000000000000e+04,2.095238095238095344e+00,1.155928126536309719e-03,9.143246255903957262e+02,6.316325676088720229e+02
5.431320000000000000e+08,2.011600000000000000e+04,1.307692307692307709e+00,1.416884711943566799e-03,1.012283729042406435e+03,6.946815094381576046e+02
5.381100000000000000e+07,1.993000000000000000e+03,1.076923076923076872e+00,3.033739340025931597e-04,4.684078306841042263e+02,5.664764099201080398e+02
4.162590000000000000e+08,1.541700000000000000e+04,1.159999999999999920e+00,1.186606357805430889e-03,9.263782247821089868e+02,7.349491216655716244e+02
7.816770000000000000e+08,2.895100000000000000e+04,1.199999999999999956e+00,1.806130516342818737e-03,1.142903520279661961e+03,8.160668712962701647e+02
