2.370000e-02	2.729035e+04
2.380000e-02	2.578197e+04
2.390000e-02	2.428234e+04
2.400000e-02	2.278975e+04
2.410000e-02	2.130689e+04
2.420000e-02	1.983182e+04
2.430000e-02	1.836697e+04
2.440000e-02	1.691013e+04
2.450000e-02	1.546348e+04
2.460000e-02	1.402455e+04
2.470000e-02	1.259526e+04
2.480000e-02	1.117290e+04
2.490000e-02	9.759144e+03
2.500000e-02	8.351054e+03
2.510000e-02	6.950114e+03
2.520000e-02	5.553197e+03
2.530000e-02	4.161626e+03
2.540000e-02	2.772139e+03
2.550000e-02	1.385953e+03
2.560000e-02	-2.715062e-01
2.570000e-02	-1.385365e+03
2.580000e-02	-2.772682e+03
2.590000e-02	-4.161037e+03
2.600000e-02	-5.553740e+03
2.610000e-02	-6.949526e+03
2.620000e-02	-8.351598e+03
2.630000e-02	-9.758556e+03
2.640000e-02	-1.117344e+04
2.650000e-02	-1.259468e+04
2.660000e-02	-1.402509e+04
2.670000e-02	-1.546289e+04
2.680000e-02	-1.691067e+04
2.690000e-02	-1.836638e+04
2.700000e-02	-1.983236e+04
2.710000e-02	-2.130630e+04
2.720000e-02	-2.279029e+04
2.730000e-02	-2.428175e+04
2.740000e-02	-2.578252e+04
2.750000e-02	-2.728976e+04
2.760000e-02	-2.880509e+04
2.770000e-02	-3.032545e+04
2.780000e-02	-3.185224e+04
2.790000e-02	-3.338221e+04
2.800000e-02	-3.491659e+04
2.810000e-02	-3.645199e+04
2.820000e-02	-3.798949e+04
2.830000e-02	-3.952558e+04
2.840000e-02	-4.106126e+04
2.850000e-02	-4.259296e+04
2.860000e-02	-4.412163e+04
2.870000e-02	-4.564364e+04
2.880000e-02	-4.715994e+04
2.890000e-02	-4.866692e+04
2.900000e-02	-5.016554e+04
2.910000e-02	-5.165223e+04
2.920000e-02	-5.312800e+04
2.930000e-02	-5.458934e+04
2.940000e-02	-5.603736e+04
2.950000e-02	-5.746861e+04
2.960000e-02	-5.888430e+04
2.970000e-02	-6.028109e+04
2.980000e-02	-6.166028e+04
2.990000e-02	-6.301866e+04
3.000000e-02	-6.435764e+04
3.010000e-02	-6.567412e+04
3.020000e-02	-6.696964e+04
3.030000e-02	-6.824120e+04
3.040000e-02	-6.949046e+04
3.050000e-02	-7.071455e+04
3.060000e-02	-7.191523e+04
3.070000e-02	-7.308975e+04
3.080000e-02	-7.423998e+04
3.090000e-02	-7.536325e+04
3.100000e-02	-7.646153e+04
3.110000e-02	-7.753227e+04
3.120000e-02	-7.857752e+04
3.130000e-02	-7.959479e+04
3.140000e-02	-8.058624e+04
3.150000e-02	-8.154944e+04
3.160000e-02	-8.248662e+04
3.170000e-02	-8.339541e+04
3.180000e-02	-8.427810e+04
3.190000e-02	-8.513238e+04
3.200000e-02	-8.596057e+04
3.210000e-02	-8.676043e+04
3.220000e-02	-8.753431e+04
3.230000e-02	-8.828000e+04
3.240000e-02	-8.899988e+04
3.250000e-02	-8.969177e+04
3.260000e-02	-9.035808e+04
3.270000e-02	-9.099664e+04
3.280000e-02	-9.160989e+04
3.290000e-02	-9.219565e+04
3.300000e-02	-9.275638e+04
3.310000e-02	-9.328992e+04
3.320000e-02	-9.379871e+04
