time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0.0434, 4.08650e-02, -1.80672e-02, -2.00983e-02, -3.01203e-03, 1.82129e-04, 8.74640e-04, 4.19020e-02, 9.83167e-01, -4.09825e-01, -4.49809e-01, -4.74845e-02, 6.22604e-03, 2.39423e-02
0.0435, 4.09634e-02, -1.81082e-02, -2.01433e-02, -3.01677e-03, 1.82751e-04, 8.77038e-04, 4.19998e-02, 9.83195e-01, -4.09714e-01, -4.49682e-01, -4.74316e-02, 6.21735e-03, 2.39818e-02
0.0436, 4.10617e-02, -1.81492e-02, -2.01883e-02, -3.02151e-03, 1.83372e-04, 8.79440e-04, 4.20976e-02, 9.83223e-01, -4.09604e-01, -4.49555e-01, -4.73788e-02, 6.20864e-03, 2.40213e-02
0.0437, 4.11600e-02, -1.81901e-02, -2.02332e-02, -3.02624e-03, 1.83992e-04, 8.81847e-04, 4.21954e-02, 9.83252e-01, -4.09493e-01, -4.49428e-01, -4.73261e-02, 6.19992e-03, 2.40608e-02
0.0438, 4.12583e-02, -1.82311e-02, -2.02781e-02, -3.03097e-03, 1.84611e-04, 8.84257e-04, 4.22932e-02, 9.83280e-01, -4.09383e-01, -4.49301e-01, -4.72736e-02, 6.19118e-03, 2.41003e-02
0.0439, 4.13567e-02, -1.82720e-02, -2.03231e-02, -3.03569e-03, 1.85229e-04, 8.86671e-04, 4.23910e-02, 9.83308e-01, -4.09272e-01, -4.49174e-01, -4.72211e-02, 6.18244e-03, 2.41398e-02
0.044, 4.14550e-02, -1.83129e-02, -2.03680e-02, -3.04041e-03, 1.85847e-04, 8.89088e-04, 4.24888e-02, 9.83336e-01, -4.09162e-01, -4.49047e-01, -4.71688e-02, 6.17367e-03, 2.41793e-02
0.0441, 4.15533e-02, -1.83538e-02, -2.04129e-02, -3.04512e-03, 1.86463e-04, 8.91510e-04, 4.25865e-02, 9.83364e-01, -4.09052e-01, -4.48920e-01, -4.71167e-02, 6.16490e-03, 2.42187e-02
0.0442, 4.16517e-02, -1.83947e-02, -2.04577e-02, -3.04982e-03, 1.87079e-04, 8.93936e-04, 4.26843e-02, 9.83392e-01, -4.08942e-01, -4.48793e-01, -4.70647e-02, 6.15611e-03, 2.42582e-02
0.0443, 4.17500e-02, -1.84356e-02, -2.05026e-02, -3.05452e-03, 1.87693e-04, 8.96366e-04, 4.27821e-02, 9.83420e-01, -4.08831e-01, -4.48666e-01, -4.70127e-02, 6.14731e-03, 2.42976e-02
0.0444, 4.18484e-02, -1.84765e-02, -2.05475e-02, -3.05922e-03, 1.88307e-04, 8.98800e-04, 4.28798e-02, 9.83448e-01, -4.08721e-01, -4.48540e-01, -4.69610e-02, 6.13849e-03, 2.43371e-02
0.0445, 4.19467e-02, -1.85173e-02, -2.05923e-02, -3.06391e-03, 1.88920e-04, 9.01237e-04, 4.29775e-02, 9.83476e-01, -4.08611e-01, -4.48413e-01, -4.69093e-02, 6.12966e-03, 2.43765e-02
0.0446, 4.20451e-02, -1.85582e-02, -2.06371e-02, -3.06860e-03, 1.89532e-04, 9.03679e-04, 4.30753e-02, 9.83504e-01, -4.08502e-01, -4.48286e-01, -4.68578e-02, 6.12082e-03, 2.44159e-02
0.0447, 4.21434e-02, -1.85990e-02, -2.06819e-02, -3.07328e-03, 1.90144e-04, 9.06124e-04, 4.31730e-02, 9.83532e-01, -4.08392e-01, -4.48159e-01, -4.68064e-02, 6.11197e-03, 2.44554e-02
0.0448, 4.22418e-02, -1.86398e-02, -2.07267e-02, -3.07795e-03, 1.90754e-04, 9.08574e-04, 4.32707e-02, 9.83560e-01, -4.08282e-01, -4.48033e-01, -4.67551e-02, 6.10310e-03, 2.44948e-02
0.0449, 4.23401e-02, -1.86807e-02, -2.07715e-02, -3.08262e-03, 1.91363e-04, 9.11027e-04, 4.33684e-02, 9.83588e-01, -4.08172e-01, -4.47906e-01, -4.67039e-02, 6.09423e-03, 2.45342e-02
0.045, 4.24385e-02, -1.87215e-02, -2.08163e-02, -3.08729e-03, 1.91972e-04, 9.13485e-04, 4.34661e-02, 9.83616e-01, -4.08063e-01, -4.47779e-01, -4.66528e-02, 6.08534e-03, 2.45736e-02
0.0451, 4.25369e-02, -1.87623e-02, -2.08611e-02, -3.09195e-03, 1.92579e-04, 9.15946e-04, 4.35638e-02, 9.83644e-01, -4.07953e-01, -4.47653e-01, -4.66019e-02, 6.07644e-03, 2.46129e-02
0.0452, 4.26352e-02, -1.88030e-02, -2.09058e-02, -3.09660e-03, 1.93186e-04, 9.18411e-04, 4.36615e-02, 9.83672e-01, -4.07843e-01, -4.47526e-01, -4.65511e-02, 6.06752e-03, 2.46523e-02
0.0453, 4.27336e-02, -1.88438e-02, -2.09506e-02, -3.10125e-03, 1.93792e-04, 9.20880e-04, 4.37592e-02, 9.83700e-01, -4.07734e-01, -4.47399e-01, -4.65004e-02, 6.05860e-03, 2.46917e-02
0.0454, 4.28320e-02, -1.88846e-02, -2.09953e-02, -3.10590e-03, 1.94397e-04, 9.23353e-04, 4.38568e-02, 9.83728e-01, -4.07625e-01, -4.47273e-01, -4.64498e-02, 6.04967e-03, 2.47310e-02
0.0455, 4.29303e-02, -1.89253e-02, -2.10400e-02, -3.11054e-03, 1.95001e-04, 9.25831e-04, 4.39545e-02, 9.83756e-01, -4.07515e-01, -4.47146e-01, -4.63994e-02, 6.04072e-03, 2.47704e-02
0.0456, 4.30287e-02, -1.89661e-02, -2.10847e-02, -3.11517e-03, 1.95604e-04, 9.28311e-04, 4.40522e-02, 9.83784e-01, -4.07406e-01, -4.47019e-01, -4.63490e-02, 6.03176e-03, 2.48097e-02
0.0457, 4.31271e-02, -1.90068e-02, -2.11294e-02, -3.11980e-03, 1.96207e-04, 9.30796e-04, 4.41498e-02, 9.83812e-01, -4.07297e-01, -4.46893e-01, -4.62988e-02, 6.02280e-03, 2.48490e-02
0.0458, 4.32255e-02, -1.90475e-02, -2.11741e-02, -3.12443e-03, 1.96808e-04, 9.33285e-04, 4.42475e-02, 9.83839e-01, -4.07188e-01, -4.46766e-01, -4.62487e-02, 6.01382e-03, 2.48883e-02
0.0459, 4.33239e-02, -1.90882e-02, -2.12187e-02, -3.12905e-03, 1.97408e-04, 9.35778e-04, 4.43451e-02, 9.83867e-01, -4.07079e-01, -4.46640e-01, -4.61987e-02, 6.00483e-03, 2.49276e-02
0.046, 4.34223e-02, -1.91289e-02, -2.12634e-02, -3.13366e-03, 1.98008e-04, 9.38275e-04, 4.44427e-02, 9.83895e-01, -4.06970e-01, -4.46513e-01, -4.61488e-02, 5.99583e-03, 2.49669e-02
0.0461, 4.35207e-02, -1.91696e-02, -2.13080e-02, -3.13827e-03, 1.98607e-04, 9.40775e-04, 4.45403e-02, 9.83923e-01, -4.06861e-01, -4.46387e-01, -4.60990e-02, 5.98682e-03, 2.50062e-02
0.0462, 4.36191e-02, -1.92103e-02, -2.13527e-02, -3.14288e-03, 1.99204e-04, 9.43280e-04, 4.46380e-02, 9.83951e-01, -4.06752e-01, -4.46260e-01, -4.60493e-02, 5.97781e-03, 2.50455e-02
0.0463, 4.37175e-02, -1.92509e-02, -2.13973e-02, -3.14748e-03, 1.99801e-04, 9.45788e-04, 4.47356e-02, 9.83979e-01, -4.06643e-01, -4.46134e-01, -4.59997e-02, 5.96878e-03, 2.50847e-02
0.0464, 4.38159e-02, -1.92916e-02, -2.14419e-02, -3.15207e-03, 2.00397e-04, 9.48301e-04, 4.48332e-02, 9.84006e-01, -4.06535e-01, -4.46008e-01, -4.59503e-02, 5.95974e-03, 2.51240e-02
0.0465, 4.39143e-02, -1.93322e-02, -2.14865e-02, -3.15666e-03, 2.00992e-04, 9.50817e-04, 4.49308e-02, 9.84034e-01, -4.06426e-01, -4.45881e-01, -4.59009e-02, 5.95069e-03, 2.51632e-02
0.0466, 4.40127e-02, -1.93729e-02, -2.15310e-02, -3.16125e-03, 2.01587e-04, 9.53337e-04, 4.50283e-02, 9.84062e-01, -4.06317e-01, -4.45755e-01, -4.58517e-02, 5.94164e-03, 2.52025e-02
0.0467, 4.41111e-02, -1.94135e-02, -2.15756e-02, -3.16583e-03, 2.02180e-04, 9.55861e-04, 4.51259e-02, 9.84090e-01, -4.06209e-01, -4.45628e-01, -4.58026e-02, 5.93257e-03, 2.52417e-02
0.0468, 4.42095e-02, -1.94541e-02, -2.16202e-02, -3.17040e-03, 2.02772e-04, 9.58390e-04, 4.52235e-02, 9.84117e-01, -4.06100e-01, -4.45502e-01, -4.57536e-02, 5.92350e-03, 2.52809e-02
0.0469, 4.43079e-02, -1.94947e-02, -2.16647e-02, -3.17497e-03, 2.03364e-04, 9.60922e-04, 4.53211e-02, 9.84145e-01, -4.05992e-01, -4.45376e-01, -4.57046e-02, 5.91441e-03, 2.53201e-02
0.047, 4.44063e-02, -1.95353e-02, -2.17092e-02, -3.17954e-03, 2.03954e-04, 9.63457e-04, 4.54186e-02, 9.84173e-01, -4.05884e-01, -4.45249e-01, -4.56558e-02, 5.90532e-03, 2.53593e-02
0.0471, 4.45047e-02, -1.95759e-02, -2.17537e-02, -3.18410e-03, 2.04544e-04, 9.65997e-04, 4.55162e-02, 9.84201e-01, -4.05775e-01, -4.45123e-01, -4.56071e-02, 5.89622e-03, 2.53984e-02
0.0472, 4.46032e-02, -1.96164e-02, -2.17982e-02, -3.18866e-03, 2.05132e-04, 9.68541e-04, 4.56137e-02, 9.84228e-01, -4.05667e-01, -4.44997e-01, -4.55585e-02, 5.88711e-03, 2.54376e-02
0.0473, 4.47016e-02, -1.96570e-02, -2.18427e-02, -3.19321e-03, 2.05720e-04, 9.71089e-04, 4.57113e-02, 9.84256e-01, -4.05559e-01, -4.44870e-01, -4.55100e-02, 5.87799e-03, 2.54767e-02
0.0474, 4.48000e-02, -1.96975e-02, -2.18872e-02, -3.19775e-03, 2.06307e-04, 9.73640e-04, 4.58088e-02, 9.84284e-01, -4.05451e-01, -4.44744e-01, -4.54616e-02, 5.86886e-03, 2.55159e-02
0.0475, 4.48984e-02, -1.97381e-02, -2.19317e-02, -3.20230e-03, 2.06893e-04, 9.76196e-04, 4.59063e-02, 9.84311e-01, -4.05343e-01, -4.44618e-01, -4.54133e-02, 5.85973e-03, 2.55550e-02
0.0476, 4.49969e-02, -1.97786e-02, -2.19761e-02, -3.20683e-03, 2.07478e-04, 9.78755e-04, 4.60038e-02, 9.84339e-01, -4.05235e-01, -4.44492e-01, -4.53651e-02, 5.85059e-03, 2.55941e-02
0.0477, 4.50953e-02, -1.98191e-02, -2.20205e-02, -3.21136e-03, 2.08062e-04, 9.81319e-04, 4.61013e-02, 9.84367e-01, -4.05127e-01, -4.44366e-01, -4.53170e-02, 5.84144e-03, 2.56332e-02
0.0478, 4.51938e-02, -1.98596e-02, -2.20650e-02, -3.21589e-03, 2.08646e-04, 9.83886e-04, 4.61988e-02, 9.84394e-01, -4.05020e-01, -4.44239e-01, -4.52690e-02, 5.83228e-03, 2.56723e-02
0.0479, 4.52922e-02, -1.99001e-02, -2.21094e-02, -3.22041e-03, 2.09228e-04, 9.86457e-04, 4.62963e-02, 9.84422e-01, -4.04912e-01, -4.44113e-01, -4.52211e-02, 5.82312e-03, 2.57113e-02
0.048, 4.53906e-02, -1.99406e-02, -2.21538e-02, -3.22493e-03, 2.09809e-04, 9.89032e-04, 4.63938e-02, 9.84450e-01, -4.04804e-01, -4.43987e-01, -4.51733e-02, 5.81394e-03, 2.57504e-02
0.0481, 4.54891e-02, -1.99811e-02, -2.21982e-02, -3.22944e-03, 2.10390e-04, 9.91611e-04, 4.64913e-02, 9.84477e-01, -4.04697e-01, -4.43861e-01, -4.51257e-02, 5.80476e-03, 2.57894e-02
0.0482, 4.55875e-02, -2.00215e-02, -2.22425e-02, -3.23395e-03, 2.10969e-04, 9.94194e-04, 4.65888e-02, 9.84505e-01, -4.04589e-01, -4.43735e-01, -4.50780e-02, 5.79558e-03, 2.58285e-02
0.0483, 4.56860e-02, -2.00620e-02, -2.22869e-02, -3.23845e-03, 2.11548e-04, 9.96780e-04, 4.66863e-02, 9.84532e-01, -4.04482e-01, -4.43609e-01, -4.50305e-02, 5.78638e-03, 2.58675e-02
0.0484, 4.57844e-02, -2.01024e-02, -2.23312e-02, -3.24295e-03, 2.12126e-04, 9.99371e-04, 4.67837e-02, 9.84560e-01, -4.04374e-01, -4.43483e-01, -4.49831e-02, 5.77718e-03, 2.59065e-02
0.0485, 4.58829e-02, -2.01428e-02, -2.23756e-02, -3.24745e-03, 2.12702e-04, 1.00197e-03, 4.68812e-02, 9.84588e-01, -4.04267e-01, -4.43357e-01, -4.49358e-02, 5.76797e-03, 2.59455e-02
0.0486, 4.59814e-02, -2.01832e-02, -2.24199e-02, -3.25193e-03, 2.13278e-04, 1.00456e-03, 4.69786e-02, 9.84615e-01, -4.04160e-01, -4.43231e-01, -4.48886e-02, 5.75876e-03, 2.59845e-02
0.0487, 4.60798e-02, -2.02236e-02, -2.24642e-02, -3.25642e-03, 2.13853e-04, 1.00717e-03, 4.70761e-02, 9.84643e-01, -4.04052e-01, -4.43105e-01, -4.48415e-02, 5.74953e-03, 2.60235e-02
0.0488, 4.61783e-02, -2.02640e-02, -2.25085e-02, -3.26090e-03, 2.14427e-04, 1.00977e-03, 4.71735e-02, 9.84670e-01, -4.03945e-01, -4.42979e-01, -4.47945e-02, 5.74031e-03, 2.60624e-02
0.0489, 4.62768e-02, -2.03044e-02, -2.25528e-02, -3.26537e-03, 2.15000e-04, 1.01238e-03, 4.72709e-02, 9.84698e-01, -4.03838e-01, -4.42853e-01, -4.47475e-02, 5.73107e-03, 2.61014e-02
0.049, 4.63752e-02, -2.03448e-02, -2.25971e-02, -3.26984e-03, 2.15573e-04, 1.01500e-03, 4.73684e-02, 9.84725e-01, -4.03731e-01, -4.42727e-01, -4.47007e-02, 5.72183e-03, 2.61403e-02
0.0491, 4.64737e-02, -2.03852e-02, -2.26413e-02, -3.27431e-03, 2.16144e-04, 1.01761e-03, 4.74658e-02, 9.84753e-01, -4.03624e-01, -4.42601e-01, -4.46539e-02, 5.71258e-03, 2.61792e-02
0.0492, 4.65722e-02, -2.04255e-02, -2.26856e-02, -3.27877e-03, 2.16714e-04, 1.02024e-03, 4.75632e-02, 9.84780e-01, -4.03517e-01, -4.42475e-01, -4.46073e-02, 5.70333e-03, 2.62181e-02
0.0493, 4.66707e-02, -2.04659e-02, -2.27298e-02, -3.28322e-03, 2.17284e-04, 1.02286e-03, 4.76606e-02, 9.84808e-01, -4.03411e-01, -4.42349e-01, -4.45607e-02, 5.69407e-03, 2.62570e-02
0.0494, 4.67692e-02, -2.05062e-02, -2.27740e-02, -3.28768e-03, 2.17852e-04, 1.02549e-03, 4.77580e-02, 9.84835e-01, -4.03304e-01, -4.42224e-01, -4.45142e-02, 5.68480e-03, 2.62959e-02
0.0495, 4.68676e-02, -2.05465e-02, -2.28182e-02, -3.29212e-03, 2.18420e-04, 1.02813e-03, 4.78554e-02, 9.84863e-01, -4.03197e-01, -4.42098e-01, -4.44678e-02, 5.67553e-03, 2.63347e-02
0.0496, 4.69661e-02, -2.05868e-02, -2.28624e-02, -3.29657e-03, 2.18986e-04, 1.03076e-03, 4.79527e-02, 9.84890e-01, -4.03091e-01, -4.41972e-01, -4.44215e-02, 5.66625e-03, 2.63736e-02
0.0497, 4.70646e-02, -2.06271e-02, -2.29066e-02, -3.30100e-03, 2.19552e-04, 1.03340e-03, 4.80501e-02, 9.84917e-01, -4.02984e-01, -4.41846e-01, -4.43753e-02, 5.65697e-03, 2.64124e-02
0.0498, 4.71631e-02, -2.06674e-02, -2.29508e-02, -3.30544e-03, 2.20117e-04, 1.03605e-03, 4.81475e-02, 9.84945e-01, -4.02877e-01, -4.41720e-01, -4.43292e-02, 5.64768e-03, 2.64512e-02
0.0499, 4.72616e-02, -2.07077e-02, -2.29950e-02, -3.30986e-03, 2.20681e-04, 1.03870e-03, 4.82449e-02, 9.84972e-01, -4.02771e-01, -4.41595e-01, -4.42832e-02, 5.63839e-03, 2.64900e-02
0.05, 4.73601e-02, -2.07479e-02, -2.30391e-02, -3.31429e-03, 2.21243e-04, 1.04135e-03, 4.83422e-02, 9.85000e-01, -4.02665e-01, -4.41469e-01, -4.42372e-02, 5.62909e-03, 2.65288e-02
